dep,dep_lat,dep_lng,crash,crash_lat,crash_lng
"Merced-Castle AFB, CA (MER/KMER), United States of America",37.3734598,-120.5730887,"Merced-Castle AFB, CA (MER) (   United States of America)",37.3734598,-120.5730887
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,Havana (   Cuba),23.1135925,-82.3665956
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,Havana (   Cuba),23.1135925,-82.3665956
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,Havana (   Cuba),23.1135925,-82.3665956
"Norman's Cay Airport (NMC/MYEN), Bahamas",24.6118035,-76.8158718,off Norman's Cay (   Bahamas),24.6118035,-76.8158718
"Chita Airport (HTA/UIAA), Russia",52.0218937,113.307066,Zeya (   Russia),53.7359301,127.2585213
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,Havana (   Cuba),23.1135925,-82.3665956
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,"Houston-Intercontinental Airport, TX (IAH) (   United States of America)",29.9902199,-95.3367827
"Hong Kong-Kai Tak International Airport (HKG/VHHH), Hong Kong",22.308047,113.9184808,Taipei-Chiang Kai Shek International Airport (TPE) (   Taiwan),25.0796514,121.234217
"Berlin-Schönefeld Airport (SXF/EDDB), Germany",52.37331529999999,13.5064497,4 km (2.5 mls) from  Sofia-Vrazhdebna Airport (SOF) (   Bulgaria),42.69342779999999,23.4071233
"Baltimore/Washington International Airport, MD (BWI/KBWI), United States of America",39.1774042,-76.6683922,"Chalkhill, PA (   United States of America)",39.8441427,-79.616648
"Frankfurt International Airport (FRA/EDDF), Germany",50.0379326,8.562151799999999,Tehran-Mehrabad Airport (THR) (   Iran),35.68998819999999,51.311241
"Shiraz Airport (SYZ/OISS), Iran",29.5459192,52.58972680000001,Baghdad-Saddam International Airport (SDA) (   Iraq),33.267015,44.2311592
"Sigonella Naval Air Field (NSY/LICZ), Italy",37.4089607,14.9112713,near Sigonella Naval Air Field (NSY) (   Italy),37.4089607,14.9112713
"Havana-José Martí International Airport (HAV/MUHA), Cuba",22.9986145,-82.40753889999999,near San José de los Lajas (   Cuba),22.9647344,-82.1523251
"Swartkop Air Force Base (FASK), South Africa",-25.8060721,28.1605782,near Swartkop Air Force Base (   South Africa),-25.8060721,28.1605782
"Swartkop Air Force Base (FASK), South Africa",-25.8060721,28.1605782,near Swartkop Air Force Base (   South Africa),-25.8060721,28.1605782
"Biysk Airport, Russia",52.5072747,85.14720040000002,56 km (35 mls) E of Alma-Ata (   Kazakhstan),43.2220146,76.8512485
"Arlington Municipal Airport, WA (AWO/KAWO), United States of America",48.1635285,-122.1633346,"off Arlington, WA (   United States of America)",48.1987118,-122.1251418
"Jaisalmer Airport (JSA/VIJR), India",26.8706234,70.8558645,Jaisalmer Airport (JSA) (   India),26.8706234,70.8558645
"Shiraz Airport (SYZ/OISS), Iran",29.5459192,52.58972680000001,Tehran-Mehrabad Airport (THR) (   Iran),35.68998819999999,51.311241
"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW), United States of America",42.2161722,-83.3553842,"Detroit-Metropolitan Wayne County Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Carajás Airport, PA (CKS/SBCJ), Brazil",-1.9981271,-54.9306152,"near Carajás Airport, PA (CKS) (   Brazil)",-1.9981271,-54.9306152
"Allentown-Lehigh Valley International Airport, PA (ABE/KABE), United States of America",40.651834,-75.44141499999999,"Morristown Municipal Airport, NJ (MMU) (   United States of America)",40.7975621,-74.4157549
"Spokane International Airport, WA (GEG/KGEG), United States of America",47.62174779999999,-117.534812,"1 km (0.6 mls) SW of Spokane International Airport, WA (GEG) (   United States of America)",47.62174779999999,-117.534812
"Salzburg-W. A. Mozart Airport (SZG/LOWS), Austria",47.7926466,13.0029274,ca 2 km N of Salzburg-W. A. Mozart Airport (SZG) (   Austria),47.7926466,13.0029274
"Juliaca Airport (JUL/SPJL), Peru",-15.4663774,-70.1591366,"2,5 km (1.6 mls) W of Juliaca Airport (JUL) (   Peru)",-15.4663774,-70.1591366
"Przhevalsk Airport, Kyrgyzstan",42.5024419,78.4094379,Bishkek Airport (FRU) (   Kyrgyzstan),43.05423940000001,74.4695079
"Sumqayit-Nasosnaya Air Base, Azerbaijan",40.5854765,49.6317411,"1,5 km (0.9 mls) off  Sumqayit (   Azerbaijan)",40.5854765,49.6317411
"Rionegro/Medellín-José María Córdova Airport (MDE/SKRG), Colombia",6.170763399999999,-75.4276201,"Cove Neck, NY (   United States of America)",40.8823207,-73.5059562
"Phoenix-Sky Harbor International Airport, AZ (PHX/KPHX), United States of America",33.4372686,-112.0077881,"Tucson International Airport, AZ (TUS) (   United States of America)",32.1145102,-110.9392269
"Montreal-Dorval International Airport, QC (YUL/CYUL), Canada",45.46568509999999,-73.7454814,"11 km (6.9 mls) N of Toronto International Airport, ON (YYZ) (   Canada)",43.67771760000001,-79.6248197
"Odessa-Central Airport (ODS/UKOO), Ukraine",46.4298271,30.6774409,Sukhumi Airport (SUI) (   Georgia),42.858055,41.128334
"Bario Airport (BBN/WBGZ), Malaysia",3.7349572,115.4792784,9 km (5.6 mls) from  Long Seridan (   Malaysia),3.983162,115.067001
"Frankfurt International Airport (FRA/EDDF), Germany",50.0379326,8.562151799999999,near KIRN VOR (   Germany),49.7896631,7.4608937
"San Luis Airport, SL (LUQ/SAOU), Argentina",-33.2750369,-66.3507406,"San Luis Airport, SL (LUQ) (   Argentina)",-33.2750369,-66.3507406
"Kabul-Khwaja Rawash Airport (KBL/OAKB), Afghanistan",34.5649342,69.2126775,Tashqurghan (   Afghanistan),36.7027082,67.7079491
"Davao City-Francisco Bangoy International Airport (DVO/RPMD), Philippines",7.130357699999999,125.64544,near Manila (   Philippines),14.5995124,120.9842195
"Atlanta-William B. Hartsfield International Airport, GA (ATL/KATL), United States of America",33.6407282,-84.4277001,"Orlando International Airport, FL (MCO) (   United States of America)",28.4311577,-81.308083
"Singapore-Seletar Airport (XSP/WSSL), Singapore",1.4149194,103.8709224,Singapore-Seletar Airport (XSP) (   Singapore),1.4149194,103.8709224
"Kato Airport (KTO/SYKT), Guyana",54.9138849,8.330133499999999,9 km (5.6 mls) from  Mahdia (   Guyana),5.288171999999999,-59.1421073
"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW), United States of America",42.2161722,-83.3553842,"Detroit-Metropolitan Wayne County Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Rzhev Air Base, Russia",56.2583967,34.3283487,"3 km (1.9 mls) from  Myakotino, Zubtsov district, Tver region (   Russia)",55.99112119999999,34.8360581
"Lankein Airstrip, South Sudan",8.527047099999999,32.0633259,Lankein (   South Sudan),8.527047099999999,32.0633259
"Beni Airport (BNC/FZNP), Congo (Democratic Republic)",0.5770314,29.4697987,Kigali International Airport (KGL) (   Rwanda),-1.9630791,30.1350038
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,Santa Cruz-Viru Viru International Airport (VVI) (   Bolivia),-17.6431198,-63.14075649999999
"Villavicencio-La Vanguardia Airport (VVC/SKVV), Colombia",4.168983,-73.6121682,near Medellín (   Colombia),6.244203,-75.5812119
"Cedar Rapids Airport, IA (CID/KCID), United States of America",41.8863861,-91.70697539999999,"Cedar Rapids Airport, IA (CID) (   United States of America)",41.8863861,-91.70697539999999
"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW), United States of America",42.2161722,-83.3553842,"Detroit-Metropolitan Wayne County Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Kabul-Khwaja Rawash Airport (KBL/OAKB), Afghanistan",34.5649342,69.2126775,Bost/Lashkar Gah Airport (BST) (   Afghanistan),31.5664718,64.3623273
"Mara Lodges Airport (MRE/HKMS), Kenya",-1.405343,35.0096398,Nairobi-Wilson Airport (WIL) (   Kenya),-1.3203869,36.8149044
"San Salvador-Comalapa International Airport (SAL/MSLP), El Salvador",13.4451379,-89.0570357,Tegucigalpa-Toncontin Airport (TGU) (   Honduras),14.0606505,-87.2178576
"Ardabil Airport (ADU/OITL), Iran",38.3240672,48.42015079999999,Tehran-Mehrabad Airport (THR) (   Iran),35.68998819999999,51.311241
"Hoedspruit Airport (HDS/FAHS), South Africa",-24.3699399,31.0449768,Hoedspruit AFB (HDS) (   South Africa),-24.3699399,31.0449768
"Shanghai-Pudong International Airport (PVG/ZSPD), China",31.1443439,121.808273,København-Kastrup Airport (CPH) (   Denmark),55.6180236,12.6507628
"Kathmandu-Tribhuvan Airport (KTM/VNKT), Nepal",27.6980899,85.3592231,8 km (5 mls) SSE of Kathmandu-Tribhuvan Airport (KTM) (   Nepal),27.6980899,85.3592231
"Lubumbashi-Luano Airport (FBM/FZQA), Congo (Democratic Republic)",-11.591111,27.530833,Pweto Airport (PWO) (   Congo (Democratic Republic)),-8.468578599999999,28.8897165
"Pellston Regional Airport, MI (PLN/KPLN), United States of America",45.5714903,-84.78618340000001,"2,5 km (1.6 mls) W of Pellston Regional Airport, MI (PLN) (   United States of America)",45.5714903,-84.78618340000001
"Paris-Le Bourget Airport (LBG/LFPB), France",48.9614725,2.437202,"W of Saint-Germain-du-Teil, Lozère (   France)",44.479847,3.170549
"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW), United States of America",42.2161722,-83.3553842,"Detroit-Metropolitan Wayne County Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Soldotna Airport, AK (SXQ/PASX), United States of America",60.478892,-151.0327949,"Soldotna Airport, AK (SXQ) (   United States of America)",60.478892,-151.0327949
"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW), United States of America",42.2161722,-83.3553842,"Detroit-Metropolitan Wayne County Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Cali Airport (CLO/SKCL), Colombia",3.5439613,-76.3840645,"near Mercaderes, Cauca (   Colombia)",1.795801,-77.163397
"Tulsa International Airport, OK (TUL/KTUL), United States of America",36.198778,-95.88386589999999,"Verdigris, OK (   United States of America)",36.2348197,-95.6910927
"Lubbock Preston Smith International Airport, TX (LBB/KLBB), United States of America",33.6569253,-101.8216428,"Roswell International Air Center Airport, NM (ROW) (   United States of America)",33.3067198,-104.5189261
"Marabá Airport, PA (MAB/SBMA), Brazil",-5.3715158,-49.1367615,"Carajás Airport, PA (CKS) (   Brazil)",-1.9981271,-54.9306152
"Florencia-Gustavo Artunduaga Paredes Airport (FLA/SKFL), Colombia",1.5892428,-75.5606442,Neiva-Benito Salas Airport (NVA) (   Colombia),2.9470502,-75.2928233
"Tarakan-Juwata Airport (TRK/WALR), Indonesia",3.3266343,117.5680814,"1,5 km (0.9 mls) from  Juwata (   Indonesia)",3.3266343,117.5680814
"Prescott Airport, AZ (PRC/KPRC), United States of America",34.6498173,-112.427239,"East Highlands, CA (   United States of America)",34.1097338,-117.170594
"Mandalay-Annisaton Airport (MDL/VYMD), Myanmar",21.940547,96.089636,ca 1 km S of Heho Airport (HEH) (   Myanmar),20.7435735,96.79357449999999
"Pleiku Airport (PXU/VVPK), Vietnam",14.006738,108.0061373,5 km (3.1 mls) S of Qui Nhon Airport (UIH) (   Vietnam),13.9524341,109.0476596
"Gander International Airport, NL (YQX/CYQX), Canada",48.946558,-54.5756957,"Whitehead Pond, NL (   Canada)",48.0708283,-54.6937292
"Aswan Airport (ASW/HESN), Egypt",23.9664425,32.8244756,10 km (6.3 mls) N of El Shereik (   Sudan),18.729,33.64551900000001
"London-Croydon Airport (-/-), United Kingdom",51.1536621,-0.1820629,near Paris-Le Bourget Airport (LBG) (   France),48.9614725,2.437202
"Brussel-Haren Airport, Belgium",50.900999,4.4855744,near Diksmuide (   Belgium),51.033331,2.8658393
"Köln-Butzweilerhof Airfield, Germany",53.3051075,12.7514235,near Pontoise (   France),49.050966,2.100645
"Hong Kong-Kai Tak International Airport (HKG/VHHH), Hong Kong",22.308047,113.9184808,"Taohsien, Hunan (   China)",27.6252995,111.8568586
"Beograd-Zemun Airfeld, Serbia",44.8765011,20.305774,near Belgrade (   Serbia),44.786568,20.4489216
"Lalmonirhat Airport (LLJ/VGLM), Bangladesh",25.8897183,89.4322622,S of Sakden (   Bhutan),47.2503479,-122.2019773
"Agartala-Singerbhil Airport (IXA/VEAT), India",23.8927416,91.2438459,near Kohima (   Myanmar),25.6585963,94.10533070000001
"Lumberton AAF, NC, United States of America",34.6182199,-79.0086424,"9 km (5.6 mls) W of Camp Mackall, NC (   United States of America)",35.036388,-79.4974979
"Bakersfield-Meadows Field, CA (BFL/KBFL), United States of America",35.4329123,-119.056618,"22 km (13.8 mls) N of Glendale, CA (   United States of America)",34.1425078,-118.255075
"Numfor Airport (FOO), Indonesia",-0.9357244,134.865084,off Wewak (   Papua New Guinea),-3.5800229,143.6583166
"Ashgabat Airport (ASB/UTAA), Turkmenistan",37.9845133,58.3665111,4 km (2.5 mls) from  Chardzhou Airport (CRZ) (   Turkmenistan),39.0955504,63.6006221
"Memphis Municipal Airport, TN (MEM/KMEM), United States of America",35.0420679,-89.9791729,"8 km (5 mls) WSW of Ashland, MS (   United States of America)",34.832872,-89.1759026
"Villavicencio-La Vanguardia Airport (VVC/SKVV), Colombia",4.168983,-73.6121682,ca 25 km NW of Villavicencio (   Colombia),4.1513822,-73.63769049999999
"Florence-Peretola Airport (FLR/LIRQ), Italy",43.8086534,11.2012247,Torino-Mirafiori Airport (   Italy),45.1965359,7.647867000000001
"Paris-Le Bourget Airport (LBG/LFPB), France",48.9614725,2.437202,"0,5 km (0.3 mls) off  København-Kastrup Airport (CPH) (   Denmark)",55.6180236,12.6507628
"Cebu-Lahug Airport, Philippines",10.3106556,123.9802214,near Cebu-Lahug Airport (   Philippines),10.3106556,123.9802214
"Léopoldville-N'Djili Airport (FIH/FZAA), Congo (Democratic Republic)",-4.389352100000001,15.4464454,Léopoldville (   Congo (Democratic Republic)),-4.4419311,15.2662931
"Los Angeles Airport, CA (LAX/KLAX), United States of America",33.9415889,-118.40853,"Rocky Peak, CA (   United States of America)",34.291946,-118.6364778
"Ubon Ratchathani RTAFB (UBP/VTUU), Thailand",15.2470157,104.8707147,Ubon Ratchathani RTAFB (UBP) (   Thailand),15.2470157,104.8707147
"Vancouver International Airport, BC (YVR/CYVR), Canada",49.1966913,-123.1815123,"3 km (1.9 mls) N of Campbell River Airport, BC (YBL) (   Canada)",49.95137769999999,-125.2719685
"McGrath Airport, AK (MCG/PAMC), United States of America",62.9527781,-155.605556,"McGrath Airport, AK (MCG) (   United States of America)",62.9527781,-155.605556
"Helsinki-Vantaa Airport (HEL/EFHK), Finland",60.32104159999999,24.9528604,København-Kastrup Airport (CPH) (   Denmark),55.6180236,12.6507628
"Ubon Ratchathani RTAFB (UBP/VTUU), Thailand",15.2470157,104.8707147,16 km (10 mls) W of Tchepone (   Laos),16.6960949,106.2080897
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,"Fort Lauderdale International Airport, FL (FLL) (   United States of America)",26.0742344,-80.1506022
"Birmingham Airport, AL (BHM/KBHM), United States of America",33.5624269,-86.754126,Havana (   Cuba),23.1135925,-82.3665956
"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW), United States of America",42.2161722,-83.3553842,"Detroit-Metropolitan Wayne County Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Addis Ababa-Haile Selassie I International Airport (ADD/HAAB), Ethiopia",8.983364,38.7962742,Addis Ababa (   Ethiopia),8.9806034,38.7577605
"Pointe-à-Pitre-Le Raizet Airport (PTP/TFFR), Guadeloupe",16.2676129,-61.527249,off Sint Maarten (   Sint Maarten),18.0708298,-63.0500809
"Miami International Airport, FL (MIA/KMIA), United States of America",25.7958723,-80.2870509,16 km (10 mls) N of Tegucigalpa (   Honduras),14.0722751,-87.19213599999999
"Oradea Airport (OMR/LROD), Romania",47.0255783,21.8968292,22 km (13.8 mls) S of Sibiu Airport (SBZ) (   Romania),45.7874451,24.0902097
"Lawton Municipal Airport, OK (LAW/KLAW), United States of America",34.5726626,-98.4159133,"Houston-Intercontinental Airport, TX (IAH) (   United States of America)",29.9902199,-95.3367827
"Osaka-Itami Airport (ITM/RJOO), Japan",34.7895799,135.4380895,Osaka-Itami Airport (ITM) (   Japan),34.7895799,135.4380895
"Nabire Airport (NBX/WABI), Indonesia",-3.3613481,135.4961262,near Nabire (   Indonesia),-3.5095462,135.7520985
"Halifax-Canadian Forces Base Shearwater, NS (YAW/CYAW), Canada",44.6372222,-63.5022222,"Halifax-Canadian Forces Base Shearwater, NS (YAW) (   Canada)",44.6372222,-63.5022222
"Hamburg-Fuhlsbüttel Airport (HAM/EDDH), Germany",53.633622,9.9974128,Hamburg-Fuhlsbüttel Airport (HAM) (   Germany),53.633622,9.9974128
"Clarksburg-Benedum Airport, WV (CKB/KCKB), United States of America",39.3006538,-80.22591829999999,"5 km (3.1 mls) from  Pittsburgh International Airport, PA (PIT) (   United States of America)",40.4957722,-80.24131129999999
"Kwebanna Airstrip, Guyana",6.5035313,-58.25261099999999,near Ebini (   Guyana),5.644238,-57.77153
"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW), United States of America",42.2161722,-83.3553842,"Detroit-Metropolitan Wayne County Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Thisted Airport (TED/EKTS), Denmark",57.0721101,8.6932227,København-Kastrup Airport (CPH) (   Denmark),55.6180236,12.6507628
"Kathmandu-Tribhuvan Airport (KTM/VNKT), Nepal",27.6980899,85.3592231,11 km (6.9 mls) SW of Kathmandu-Tribhuvan Airport (KTM) (   Nepal),27.6980899,85.3592231
"Oakland International Airport, CA (OAK/KOAK), United States of America",37.7125689,-122.2197428,"Oakland Range, CA (   United States of America)",37.8072205,-122.2757183
"Oakland International Airport, CA (OAK/KOAK), United States of America",37.7125689,-122.2197428,"Oakland Range, CA (   United States of America)",37.8072205,-122.2757183
"Tripoli International Airport (TIP/HLLT), Libya",32.669444,13.156667,114 km (71.3 mls) SSE of Atar (   Mauritania),20.5072923,-13.052978
